auditee_uei,Count,CountDistinct_audit_year,Right_CountDistinct_audit_year,CountDistinct_report_id,First_auditee_city,First_auditee_ein,First_auditee_name,First_auditee_state,First_auditee_zip,First_cognizant_agency,First_entity_type,Max_audit_year,Right_Max_audit_year,Right_Min_audit_year,Min_audit_year,Sum_going_concern_num,Sum_internal_control_def_num,Sum_low_risk_num,Sum_material_weakness_gen_num,Sum_material_weakness_number,Sum_modified_opinion_number,Sum_noncompliance_num,Sum_prior_findings_num,Sum_questioned_costs_number,Sum_repeat_finding_number,Sum_significant_deficiency_number,Sum_total_amount_expended_num,is_problem_entity,risk_score
RPCMHNGRWDD1,2,3,1,3,Sandy,936002250,City of Sandy,OR,97055,,state,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,13910252,0,20
FYR5MEV94FR1,6,3,1,3,LEVELLAND,756001949,LEVELLAND INDEPENDENT SCHOOL DISTRICT,TX,79336,,local,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,6,25476225,1,60
GLBPMYLJFLE9,3,3,1,3,BELLINGHAM,910816170,BELLINGHAM HOUSING AUTHORITY,WA,98255,,local,2024,2022,2022,2022,0,0,0,0,3,3,0,0,0,0,0,81138688,1,30
ZQ8JLQ5SPB38,24,4,4,4,DODGE CITY,521718586,DODGE CITY COMMUNITY COLLEGE,KS,67801,,local,2025,2025,2022,2022,0,0,0,0,0,0,0,0,0,20,21,25485912,1,240
LB3GVNGADQN4,10,2,2,2,MEMPHIS,430915648,SCOTLAND COUNTY MEMORIAL HOSPITAL DISTRICT,MO,63128,,non-profit,2024,2024,2023,2023,0,0,0,0,0,6,0,0,0,4,10,16965420,1,100
H1TTNESATNX7,2,2,2,2,LENNOX,466000261,MUNICIPALITY OF LENNOX,SD,57039,,local,2023,2023,2022,2022,0,0,0,0,2,0,0,0,0,2,0,7340230,0,20
UBCZGMNF8Z85,2,2,1,2,Charleston,436004231,Mississippi County Health Department,MO,63834,,local,2024,2023,2023,2023,0,0,0,0,0,2,0,0,2,0,2,3140664,0,20
S6DHE4L8ZLT5,28,3,1,3,ORLANDO,590192430,"THE CHILDREN'S HOME SOCIETY OF FLORIDA",FL,32822,,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,28,84973071,1,280
MKMLB9NR8YK3,2,3,1,3,VISALIA,946000449,CITY OF VISALIA,CA,93291,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,96571211,0,20
HGZCNKLDY2J8,4,3,2,3,West Hartford,060646829,University of Saint Joseph,CT,06117,,higher-ed,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,0,3,103621343,1,40
M4AQNTLV3SM5,12,3,1,3,Cisco,751164343,Cisco College District,TX,76437,,higher-ed,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,12,27620481,1,120
RQHMCA9ZUK16,1,1,1,1,Sacramento,843095746,California Mobility Center,CA,95828,,non-profit,2023,2023,2023,2023,0,0,0,0,0,0,0,0,0,0,1,1145371,0,10
HB96CDAJKLC1,1,3,1,3,COLUSA,946000508,COUNTY OF COLUSA,CA,95932,,local,2024,2024,2024,2022,0,0,0,0,1,0,0,0,0,0,0,31244859,0,10
M51FFEPRKGA4,4,3,1,3,WELLESLEY,043500087,RILEY HOUSE NON-PROFI HOUSING CORPORATION,MA,02481,,non-profit,2024,2024,2024,2022,0,0,0,0,4,0,0,0,0,0,0,20633681,1,40
DEV9KBTJDKC1,1,1,1,1,Mount Horeb,391923560,Mount Horeb Area Joint Fire Department,WI,53572,,local,2024,2024,2024,2024,0,0,0,0,0,0,0,0,0,0,1,6681900,0,10
JLNHZB17KZH3,3,3,3,3,Sublette,480724318,Unified School District Number 374,KS,67877,,local,2024,2024,2022,2022,0,0,0,0,0,3,0,0,2,2,3,2661259,1,30
VNTKSD5NWEK4,1,3,1,3,San Diego,953735517,"San Diego-Imperial Counties Developmental Services, Inc.",CA,92123,,non-profit,2024,2022,2022,2022,0,0,0,0,1,0,0,0,0,1,0,10232847,0,10
EJEEH8S7HW17,287,3,3,4,ANNAPOLIS,526002033,STATE OF MARYLAND,MD,21404,93,state,2024,2024,2022,2022,0,0,0,0,107,107,0,0,37,85,180,94218126776,1,2870
LR69YKXU3336,7,3,3,3,ATLANTA,582095077,"SOUTH FULTON HOMES, INC.",GA,30341,,non-profit,2024,2024,2022,2022,0,0,0,0,1,0,0,0,0,3,4,2620685,1,70
L76NJXU2BT41,26,3,2,3,HOMEWOORD,366004369,HOMEWOOD SCHOOL DISTRICT 153,IL,60430,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,0,0,7675948,1,260
UVNKK29G4DN5,9,4,2,4,Pine River,416008079,PINE RIVER-BACKUS PUBLIC SCHOOLS INDEPENDENT SCHOOL DISTRICT NO. 2174,MN,56474,,local,2025,2025,2023,2022,0,0,0,0,5,0,0,0,0,0,4,6945187,1,90
HC4GTXEMLGC5,8,1,1,1,Santa Teresa,264573265,Camino Real Regional Utility Authority,NM,88008,,local,2023,2023,2023,2023,0,0,0,0,4,0,0,0,0,0,4,1828313,1,80
FPC7VKQD4E58,2,3,1,3,MALVERN,231715696,GREAT VALLEY SCHOOL DISTRICT,PA,19355,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,2,0,2,12121851,0,20
N9MCQGAKBQP6,12,3,1,3,GEORGETOWN,510112599,"CHEER, INC.",DE,19947,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,12,14697949,1,120
KCCUL6GJ8LN3,5,4,3,4,NEW BEDFORD,412205240,GLOBAL LEARNING PUBLIC CHARTER SCHOOL,MA,02746,,local,2025,2024,2022,2022,0,0,0,0,0,0,0,0,0,5,5,5757105,1,50
GYLMN6H2LXS4,5,3,3,3,GOLDEN,846000774,JEFFERSON COUNTY GOVERNMENT,CO,80419,93,local,2024,2024,2022,2022,0,0,0,0,2,2,0,0,0,2,3,337796177,1,50
PJF2H75HMEV1,1,3,1,3,ANDERSON,570525520,HOUSING AUTHORITY OF THE CITY OF ANDERSON,SC,29624,,unknown,2024,2024,2024,2022,0,0,0,0,0,1,0,0,0,0,1,15188452,0,10
Y7GJKWE3UN88,2,1,1,1,Hobart,351333392,River Forest Community School Corporation,IN,46342,,local,2023,2023,2023,2023,0,0,0,0,0,0,0,0,0,0,2,10283352,0,20
QC36DTN39BH7,1,3,1,3,MARLBOROUGH,237089596,"EMPLOYMENT OPTIONS, INC. AND AFFILIATE",MA,01752,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,1,2752381,0,10
JARUL7F8GNM3,4,3,1,3,CHEYENNE,870718984,CHEYENNE HEALTH AND WELLNESS CENTER DOING BUSINESS AS HEALTHWORKS,WY,82007,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,4,13998226,1,40
KTMFQB98UHH5,8,3,2,3,Green Bay,396002329,GREEN BAY AREA PUBLIC SCHOOLS,WI,54303,84,local,2024,2023,2022,2022,0,0,0,0,0,0,0,0,1,0,8,176147254,1,80
QUHRBTK1GZM8,3,3,1,3,MONTROSE,846000787,"MONTROSE COUNTY, COLORADO",CO,81401,,local,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,3,68604765,1,30
Y4XEA2QJB8L8,14,2,2,3,DETROIT,871496836,LINCOLN-KING ADAMS-YOUNG ACADEMY,MI,48235,,local,2023,2023,2022,2022,0,0,0,0,14,0,0,0,2,5,0,5487638,1,140
YCUNY5R7VHV8,5,1,1,1,Poteau,736006384,LeFlore County,OK,74953,,local,2023,2023,2023,2023,0,0,0,0,5,0,0,0,0,0,0,2128576,1,50
RM67U4A5X7E3,2,3,1,3,MACON,580593438,WESLEYAN COLLEGE,GA,31210,,higher-ed,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,17570574,0,20
L5Q1XQ5KCMJ3,9,3,3,3,SAN JUAN,660476947,PUERTO RICO TRAFFIC SAFETY COMMISSION,PR,009401289,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,9,9,27023105,1,90
GEJMLKHF6UX7,2,1,1,1,TRENTON,221762745,"UNITED PROGRESS, INC.",NJ,08609,,non-profit,2022,2022,2022,2022,0,0,0,0,2,0,0,0,1,2,0,1086657,0,20
NNCVM2J17K61,2,3,1,3,JASPER,636001147,WALKER COUNTY BOARD OF EDUCATION,AL,355014996,,local,2024,2024,2024,2022,0,0,0,0,2,2,0,0,2,0,0,59111618,0,20
GJFJB4ELBUC3,2,3,1,3,WHITE PLAINS,136019130,GREENBURGH HOUSING AUTHORITY,NY,10603,,local,2025,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,2,14408869,0,20
M22USH2CHRG1,12,3,3,3,WASHINGTON,520910053,NATIONAL RAILROAD PASSENGER CORPORATION,DC,20001,20,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,3,5,12,12733846770,1,120
D9H8LRADZSL3,1,3,1,3,SAIPAN,986021499,NORTHERN MARIANAS COLLEGE,MP,96950,,higher-ed,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,1,1,73027061,0,10
VMJQQXR4GSU3,11,3,2,3,HARTFORD,060863942,"COMMUNITY HEALTH SERVICES, INC.",CT,06120,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,11,11,21655906,1,110
MLK4HCUR8LS8,6,3,3,3,LISBON,346000745,COLUMBIANA COUNTY,OH,44432,,local,2024,2024,2022,2022,0,0,0,0,6,6,0,0,0,6,0,45544209,1,60
JDKABLJV4BK5,1,2,1,2,ERIE,362655687,ERIE COMMUNITY UNIT SCHOOL DISTRICT NO. 1,IL,61250,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,1866726,0,10
M5VMNNGYEZ97,4,2,2,2,CONRAD,421379822,BCLUW COMMUNITY SCHOOL DISTRICT,IA,50621,,local,2024,2024,2022,2022,0,0,0,0,4,0,0,0,0,0,0,2328274,1,40
MEF6J4VRK9E4,46,3,2,3,ESPANOLA,856000545,NORTHERN NEW MEXICO COLLEGE,NM,87532,,higher-ed,2024,2023,2022,2022,0,0,0,0,19,10,0,0,5,21,27,27055163,1,460
ULRXHTZPJND9,28,4,4,4,Manteca,946000366,City of Manteca,CA,95337,,local,2024,2024,2021,2021,0,0,0,0,15,7,0,0,10,4,11,21680446,1,280
H874P6H2XH53,2,2,1,2,BLUE BELL,208113898,"KEN-CREST HOUSING PA 2006, INC.",PA,19422,,non-profit,2024,2024,2024,2023,0,0,0,0,0,0,0,0,0,0,2,4019249,0,20
L1C9JGRALZ95,2,1,1,1,Rapid City,460309741,Rapid Valley Sanitary District Water Service,SD,57703,,local,2024,2024,2024,2024,0,0,0,0,2,0,0,0,0,0,0,5985945,0,20
JPF3HJDYFMZ2,4,3,2,3,TACOMA,910854239,COMPREHENSIVE MENTAL HEALTH CENTER OF TACOMA-PIERCE COUNTY,WA,98402,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,3,4,4474642,1,40
RUMQNJYB2KE5,3,4,1,4,HENDERSON,161428990,"HARBOR VIEW HOUSING DEVELOPMENT FUND CO., INC.",NY,13650,,non-profit,2025,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,7081227,1,30
DQ8MDZ5TPBZ1,2,3,1,3,MORGANTOWN,550754713,WEST VIRGINIA UNIVERSITY HEALTH SYSTEM AND CONTROLLED ENTITIES,WV,265068059,93,non-profit,2024,2023,2023,2022,0,0,0,0,1,1,0,0,0,0,1,113511078,0,20
G56PUALJ3KT5,610,3,1,3,ITHACA,150532082,CORNELL UNIVERSITY,NY,148532801,93,higher-ed,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,0,2834216843,1,6100
FN1LK4SLF4U9,3,1,1,1,Saint Leon,351147091,Sunman-Dearborn Community School Corporation,IN,47012,,local,2023,2023,2023,2023,0,0,0,0,3,0,0,0,0,0,0,9244783,1,30
FAXQMBGMM7G5,7,3,1,3,Kingsley,386001326,Kingsley Area Schools,MI,49649,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,7,0,5304196,1,70
CLAXWZRC9F11,5,3,1,3,CHICAGO,362167082,GADS HILL CENTER,IL,60608,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,5,0,5,29868814,1,50
EYGECW74VXX7,3,3,1,3,LOVELOCK,880201578,PERSHING COUNTY HOSPITAL DISTRICT,NV,89419,,non-profit,2024,2023,2023,2022,0,0,0,0,3,1,0,0,0,0,0,18669643,1,30
T6XDAN32VZH5,1,2,1,2,EVERETT,943060709,HOUSING HOPE AND SUBSIDIARIES,WA,98203,,non-profit,2023,2023,2023,2022,0,0,0,0,1,1,0,0,0,0,0,28249727,0,10
LF71FLU9C5P7,2,3,2,3,MISHAWAKA,351330472,"FRANCISCAN ALLIANCE, INC.",IN,465446544,,non-profit,2024,2024,2023,2022,0,0,0,0,0,0,0,0,0,0,0,49206368,0,20
JNNWJL4AGB15,1,1,1,1,San Francisco,341191163,ODC,CA,94110,,non-profit,2022,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,851768,0,10
RZYSKTHWL384,31,3,3,3,UNIVERSITY PARK,362684803,GOVERNORS STATE UNIVERSITY,IL,60484,,higher-ed,2024,2024,2022,2022,0,0,0,0,0,0,0,0,1,17,21,128249157,1,310
XAXHNEA37L54,6,3,1,3,Welch,556000356,McDowell County Board of Education,WV,24801,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,45217169,1,60
TCNNDK5868B3,2,3,2,3,Indianapolis,381904967,"Fountain Court Consumer Housing Cooperative, Inc.",IN,46220,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,2,0,0,6151189,0,20
UMUTULYLU967,2,3,2,3,West Plains,446005758,Ozarks Medical Center,MO,65775,,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,0,2,160692726,0,20
QDN9FURLZ8J3,1,3,1,3,GRAFTON,470972683,ACLED ANALYSIS INCORPORATED,WI,53024,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,1,0,1,2588215,0,10
VPHAMEQ4C927,5,2,2,2,WEST BURLINGTON,426004023,WEST BURLINGTON INDEPENDENT SCHOOL DISTRICT,IA,52655,,local,2023,2023,2022,2022,0,0,0,0,5,0,0,0,0,5,0,2513804,1,50
JKA4BD459953,7,3,1,3,WAYNE,222781603,WILLIAM PATERSON UNIVERSITY OF NEW JERSEY,NJ,07470,84,higher-ed,2024,2023,2023,2022,0,0,0,0,7,0,0,0,0,0,0,225643389,1,70
RJN2C9KGGP85,10,4,2,4,Erie,386008211,Mason Consolidated Schools,MI,48133,,non-profit,2025,2024,2022,2022,0,0,0,0,5,0,0,0,0,0,5,4389684,1,100
HVBCW8BX8XW1,57,4,4,4,Chicago,363302551,Trinity Acres Housing Corporation,IL,60637,,non-profit,2024,2024,2021,2021,0,0,0,0,57,57,0,0,8,33,0,13956360,1,570
U8BCVKFYFJZ2,4,3,1,4,Wilkes Barre,240795506,Wilkes University,PA,18766,,higher-ed,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,0,182539215,1,40
C84LTJNKZF45,6,3,1,3,STUART,546001496,"COUNTY OF PATRICK, VIRGINIA",VA,24171,,local,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,0,27525560,1,60
EA7SKQV8GCL9,2,2,1,2,Cleveland,341869716,Horizon Science Academy of Cleveland,OH,44103,,local,2023,2022,2022,2022,0,0,0,0,2,2,0,0,0,0,0,4846304,0,20
W9K7XKME1855,2,3,1,3,Houston,742016083,College of Biblical Studies,TX,77036,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,8438358,0,20
QSA5GZ4K1NU1,1,3,1,3,Indianapolis,383651271,"Booth Manor Inc. of Columbus, Indiana",IN,46208,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,1,0,0,3890384,0,10
MLHQXLK7YYU5,6,3,3,3,CARLYLE,376002668,CARLYLE COMMUNITY UNIT SCHOOL DIST. #1,IL,62231,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,1,1,4,6405115,1,60
HLTVK7ZMRZP1,15,3,3,3,LAS VEGAS,841776306,PINECREST ACADEMY OF NORTHERN NEVADA,NV,89119,,non-profit,2024,2024,2022,2022,0,0,0,0,8,0,0,0,0,2,7,3840659,1,150
W7LCHK9CRQ77,4,3,3,3,WHEELING,550357057,"WHEELING HOSPITAL, INC.",WV,26003,14,non-profit,2024,2024,2022,2022,0,0,0,0,1,1,0,0,0,2,3,137734519,1,40
EN23K4DJHWK8,10,3,2,3,CLIFTON,866000461,"GREENLEE COUNTY, ARIZONA",AZ,85533,,local,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,8,10,7940225,1,100
HGTNGLZXLW38,100,3,3,3,KING WILLIAM,825076379,UPPER MATTAPONI INDIAN TRIBE,VA,23086,,tribal,2024,2024,2022,2022,0,0,0,0,96,0,0,0,0,64,4,13749646,1,1000
ELKLMGW7RLL7,1,3,1,3,SAN ANTONIO,742698690,GUADALUPE COUNTY HSG DEVELOPMENT INC. (SUNRISE VILLA APTS),TX,78210,,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,1,0,0,4951168,0,10
VN5TCJZL5516,12,3,1,3,PASADENA,741989590,"THE BRIDGE OVER TROUBLED WATERS, INC.",TX,77501,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,16307617,1,120
JYLRWFM8N267,1,1,1,1,Las Vegas,454170296,"CORE, Powered by The Rogers Foundation",NV,89101,,non-profit,2024,2024,2024,2024,0,0,0,0,0,0,0,0,0,0,1,864686,0,10
PDCYM62SHSM6,72,3,2,3,EASTON,526001028,"TALBOT COUNTY, MARYLAND",MD,21601,,local,2024,2023,2022,2022,0,0,0,0,26,0,0,0,0,26,0,17293308,1,720
NKSJKSNS72E6,6,3,2,3,WASHINGTON,352169859,"FRESHFARM MARKETS, INC.",DC,20005,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,3,6,3543100,1,60
NM7YLLHNVBL8,3,1,1,1,Charles City,420868216,Floyd County Medical Center,IA,50616,,unknown,2023,2023,2023,2023,0,0,0,0,0,0,0,0,0,1,3,2063566,1,30
P3NDV4JRFEE9,10,3,2,3,Bronson,386000700,Bronson Community Schools,MI,49028,,local,2024,2024,2023,2022,0,0,0,0,6,0,0,0,0,0,0,6668638,1,100
HT6FA2BL8JG7,270,3,3,3,Frankfort,611099712,Kentucky State University,KY,40601,,higher-ed,2023,2023,2021,2021,0,0,0,0,5,45,0,0,27,62,265,115691425,1,2700
SN8ZWALKFYA1,5,2,2,2,Jackson,616000831,Breathitt County Fiscal Court,KY,41339,,local,2022,2022,2021,2021,0,0,0,0,5,5,0,0,2,0,0,2685866,1,50
CSG5K4DFN6D6,8,3,2,3,GRAND RAPIDS,382058542,"AREA AGENCY ON AGING OF WESTERN MICHIGAN, INC.",MI,495257005,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,3,5,8,18451751,1,80
D3MAEF9NYDN9,9,3,3,3,NASHVILLE,621450838,TENNESSEE PHARMACISTS RESEARCH AND EDUCATION FOUNDATION,TN,37210,,non-profit,2024,2024,2022,2022,0,0,0,0,7,7,0,0,3,3,2,8080510,1,90
GKEEPUL16D56,2,3,1,3,Longview,751081109,LeTourneau University,TX,75602,,higher-ed,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,2,45287818,0,20
CDZJAJJHJMH5,35,3,1,3,BIRMINGHAM,630288868,SOUTHERN RESEARCH INSTITUTE,AL,352052708,,non-profit,2024,2023,2023,2022,0,0,0,0,35,0,0,0,0,0,0,48314297,1,350
JFA9C6DSKWC1,2,3,1,3,CHAGRIN FALLS,346000175,KENSTON LOCAL SCHOOL DISTRICT,OH,44023,,local,2024,2023,2023,2022,0,0,0,0,2,2,0,0,0,0,0,6754051,0,20
SX9UQ5HL42G5,18,1,1,1,PEPPER PIKE,340714441,JEWISH FAMILY SERVICE ASSOCIATION OF CLEVELAND OHIO,OH,44122,,non-profit,2022,2022,2022,2022,0,0,0,0,17,2,0,0,0,0,1,934195,1,180
H1ZCZJALMYY8,11,3,3,3,MAHNOMEN,416005834,MAHNOMEN COUNTY,MN,56557,,local,2024,2024,2022,2022,0,0,0,0,2,1,0,0,1,4,9,5401423,1,110
NEWHJYSM6AE7,8,1,1,1,BARROW,920120821,NATIVE VILLAGE OF BARROW,AK,99723,,tribal,2021,2021,2021,2021,0,0,0,0,8,8,0,0,0,2,0,12672827,1,80
MED9JD85HGH7,11,3,3,3,Phoenix,371525253,"Arizona Immigrant and Refugee Services, Inc",AZ,85051,,non-profit,2023,2023,2021,2021,0,0,0,0,10,2,0,0,2,7,1,5552315,1,110
C2JGC2DSNJX9,1,3,1,3,CAMBRIDGE,474830465,"ADVANCED FUNCTIONAL FABRICS OF AMERICA, INC.",MA,02139,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,46033100,0,10
NT32K2A1T678,7,4,2,4,PANA,376002590,PANA COMMUNITY UNIT SCHOOL DISTRICT 8,IL,62557,,local,2025,2023,2022,2022,0,0,0,0,5,2,0,0,2,3,0,13695671,1,70
E8N7JMQLV1L8,1,3,1,3,HUDSON,141504452,COLUMBIA-GREENE COMMUNITY COLLEGE,NY,12534,,local,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,1,15668296,0,10
MC28XEZSWD13,6,3,3,3,MENOMONIE,396007967,MENOMONIE HOUSING AUTHORITY,WI,54751,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,6,6,3461676,1,60
WH1JJF9ZQAJ6,1,2,1,2,Syracuse,510244103,"The Mount St. James Housing Development Fund Company, Inc.",NY,13205,,non-profit,2023,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,0,4004217,0,10
EBJAHNNZ26D3,33,3,1,3,HAYWARD,946002421,ALAMEDA COUNTY OFFICE OF EDUCATION,CA,94544,,local,2024,2023,2023,2022,0,0,0,0,11,0,0,0,33,0,22,22216890,1,330
VDCCMKJT7BE5,1,3,1,3,Morristown,226002653,Housing Authority of the Town of Morristown,NJ,07960,,local,2024,2023,2023,2022,0,0,0,0,1,1,0,0,1,0,0,24893433,0,10
QNPRASBNXEM1,2,2,2,2,Superior,470388012,Brodstone Memorial Hospital d/b/a Brodstone Healthcare and Affiliate,NE,68978,,non-profit,2023,2023,2022,2022,0,0,0,0,2,1,0,0,1,0,0,6428620,0,20
NKQFJNQH8M88,2,3,1,3,COLUMBUS,571228802,"NETWORK HOUSING 2005, INC.",OH,43215,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,4805961,0,20
FPN9K4TA97H7,70,3,3,3,AUSTIN,742481167,"SOUTHWEST KEY PROGRAMS, INC. AND AFFILIATES",TX,78721,93,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,70,0,2556495548,1,700
F7NCEMW199F9,1,3,1,3,Greenville,616000791,Muhlenberg County Fiscal Court,KY,42345,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,1,0,1,10782243,0,10
WA5BZK8L1PN3,18,3,3,3,New York,954231339,Housing for the Multi-Handicapped Blind,NY,91335,,non-profit,2024,2024,2022,2022,0,0,0,0,12,12,0,0,0,17,6,3299675,1,180
JY1YB1GVE536,10,3,2,3,Red Wing,416001250,Independent School District #256,MN,55066,,local,2024,2024,2023,2022,0,0,0,0,0,0,0,0,0,0,10,10017728,1,100
FEN4U179ZD24,3,3,1,3,Greenville,571088101,"BJU, INC.",CO,29614,,higher-ed,2025,2023,2023,2023,0,0,0,0,0,0,0,0,2,0,2,27064669,1,30
ZEHAMBW7JDL6,6,2,2,2,Pensacola,590651076,"United Way of West Florida, Inc",FL,32504,,non-profit,2024,2024,2023,2023,0,0,0,0,0,0,0,0,0,0,6,2148899,1,60
NHF1TL24EM25,1,3,1,3,WAUWATOSA,391868589,"WISCONSIN PROCUREMENT INSTITUTE, INC.",WI,53226,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,2577940,0,10
Q2V9WRLGGH85,3,3,3,3,COOKEVILLE,621873825,"CLINCH RIVER APARTMENTS, INC.",TN,38501,,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,3,0,4111737,1,30
MFB1GQCH7KK9,10,2,2,2,Bronx,300162353,Soundview Senior Housing Development Fund Co Inc.,NY,10473,,non-profit,2024,2024,2023,2023,0,0,0,0,0,9,0,0,0,4,9,26333597,1,100
K2VFZSNHKFL5,1,2,1,2,SOUTHFIELD,382829901,DELTA MANOR INC,MI,48033,,non-profit,2024,2023,2023,2023,0,0,0,0,0,0,0,0,1,0,1,9471938,0,10
PYKGHLN4JY91,1,1,1,1,BIRMINGHAM,630516655,"BIRMINGHAM URBAN LEAGUE, INC.",AL,35203,,non-profit,2022,2022,2022,2022,0,0,0,0,1,0,0,0,0,0,0,18430489,0,10
JLHUARZYLK61,3,1,1,1,Lowell,471858182,"Entrepreneurship for All, Inc.",MA,01854,,non-profit,2023,2023,2023,2023,0,0,0,0,2,0,0,0,0,0,1,929995,1,30
EZUQJ1H555N4,1,3,1,3,Waterloo,426005328,Black Hawk County,IA,50703,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,18372170,0,10
FV9FJJ13JLN7,2,1,1,1,WHITEWOOD,466000547,CITY OF WHITEWOOD,SD,57793,,local,2022,2022,2022,2022,0,0,0,0,1,0,0,0,0,0,1,1214211,0,20
XA4YWATBCA34,2,3,1,3,BROOKLYN,814669534,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL 2,NY,11223,,non-profit,2024,2024,2024,2022,0,0,0,0,2,2,0,0,0,0,0,2911842,0,20
E7EKHEZKMRJ6,1,3,1,3,GARFIELD HEIGHTS,471609800,"JENNINGS REAL ESTATE, LLC",OH,44125,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,34342232,0,10
EL6MDZYVU1C5,8,3,1,3,BELLINGHAM,911175531,MERIDIAN SCHOOL DISTRICT NO. 505,WA,98226,,local,2024,2022,2022,2022,0,0,0,0,8,0,0,0,0,0,0,8239637,1,80
FBUGJWE2RCB3,12,3,3,3,RICE LAKE,391144121,RICE LAKE HOUSING AUTHORITY,WI,54868,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,12,12,3438219,1,120
XTTJNCMWM8N9,4,6,1,6,EASLEY,570943670,PREVENT CHILD ABUSE PICKENS COUNTY INC,SC,29642,,non-profit,2024,2023,2023,2019,0,0,0,0,4,0,0,0,0,0,0,5631485,1,40
Q8NKN3HL8CN7,3,3,2,3,ATLANTA,582450433,"THE COTTAGES AT BEAUFORT, INC.",GA,30355,,non-profit,2024,2024,2023,2022,0,0,0,0,1,1,0,0,2,0,0,3481436,1,30
ZTRLXMU4N133,27,3,2,3,HAPPY VALLEY,941156347,"THE SALVATION ARMY, WESTERN TERRITORY CASCADE DIVISION",OR,97086,,non-profit,2024,2023,2022,2022,0,0,0,0,13,10,0,0,21,3,14,13831789,1,270
M6P4ZHHRKEH8,2,4,1,4,Waterloo,510245708,"PATHWAYS BEHAVIORAL SERVICES, INC.",IA,50701,,non-profit,2025,2025,2025,2022,0,0,0,0,2,2,0,0,2,0,0,9311263,0,20
QARAUTUG6MF3,8,4,2,4,CATSKILL,141498767,"COMMUNITY ACTION OF GREENE COUNTY, INC.",NY,12414,,non-profit,2025,2024,2023,2022,0,0,0,0,0,0,0,0,0,4,8,4678314,1,80
